0,0,0,1,472000
0,0,1,1,472000
1000,1,iperf3 -c 10.0.0.2 -t 468 -i 0.1 -J --logfile sv-test-s.log &
0,5,1,1,30,90,2,1500,1,2000,82,2,4000,46
13109,2,0,1,24,1,39,0
20888,2,0,1,27,0,0,0
62094,2,0,2,74,0,0,0
80887,2,0,2,25,6,1,0
87729,2,0,2,49,0,503,0
93363,2,0,1,60,1,33,0
93815,2,0,1,34,0,0,0
104024,2,0,1,1,3,1,0
113417,2,0,2,67,0,1,0
121766,2,0,2,35,1,13,0
129247,2,0,2,43,0,0,0
131894,2,0,2,27,1,1,0
136700,2,0,2,60,3,1,0
140313,2,0,2,70,0,0,0
141716,2,0,1,23,0,0,0
151314,2,0,2,267,3,1,0
157911,2,0,2,23,1,65,0
165798,2,0,2,34,0,0,0
179213,2,0,2,52,3,1,0
184107,2,0,1,67,3,1,0
189762,2,0,1,23,0,0,0
230875,2,0,1,18,0,0,0
236536,2,0,1,23,0,0,0
237733,2,0,1,24,0,0,0
243274,2,0,1,27,0,0,0
244759,2,0,1,31,0,0,0
248180,2,0,1,38,0,0,0
254104,2,0,2,78,0,0,0
260474,2,0,2,46,4,1,0
269239,2,0,2,43,1,403,0
283721,2,0,2,60,0,0,0
291019,2,0,2,39,1,403,0
298456,2,0,2,22,1,65,0
308763,2,0,1,46,1,33,0
312504,2,0,1,46,0,0,0
320984,2,0,1,67,0,0,0
330328,2,0,2,64,0,0,0
331749,2,0,2,28,0,0,0
333700,2,0,2,55,0,503,0
348251,2,0,1,75,0,0,0
367977,2,0,1,58,0,0,0
374801,2,0,1,14,0,0,0
381329,2,0,1,22,0,0,0
381674,2,0,1,30,0,0,0
383836,2,0,1,21,0,0,0
389815,2,0,2,94,0,0,0
391813,2,0,2,31,4,1,0
398385,2,0,2,47,6,1,0
403559,2,0,1,69,1,35,0
410035,2,0,2,57,0,0,0
440499,2,0,2,48,3,1,0
446061,2,0,1,77,0,0,0
451966,2,0,2,264,3,1,0
453062,2,0,2,56,0,0,0
458222,2,0,1,67,0,0,0
13109,6,1,1,1,24,1,125,30,1
20888,6,1,1,1,27,1,125,30,1
62094,6,1,2,1,74,1,113,30,1
80887,6,1,2,1,25,1,112,30,1
87729,6,1,2,1,49,1,112,30,1
93363,6,1,1,1,60,1,194,30,1
93815,6,1,1,1,34,1,125,30,1
104024,6,1,1,1,1,1,125,30,1
113417,6,1,2,1,67,1,113,30,1
121766,6,1,2,1,35,1,112,30,1
129247,6,1,2,1,43,1,112,30,1
131894,6,1,2,1,27,1,112,30,1
136700,6,1,2,1,60,1,112,30,1
140313,6,1,2,1,70,1,112,30,1
141716,6,1,1,1,23,1,194,30,1
151314,6,1,2,1,267,1,113,30,1
157911,6,1,2,1,23,1,112,30,1
165798,6,1,2,1,34,1,112,30,1
179213,6,1,2,1,52,1,112,30,1
184107,6,1,1,1,67,1,194,30,1
189762,6,1,1,1,23,1,125,30,1
230875,6,1,1,1,18,1,125,30,1
236536,6,1,1,1,23,1,125,30,1
237733,6,1,1,1,24,1,125,30,1
243274,6,1,1,1,27,1,125,30,1
244759,6,1,1,1,31,1,125,30,1
248180,6,1,1,1,38,1,125,30,1
254104,6,1,2,1,78,1,113,30,1
260474,6,1,2,1,46,1,112,30,1
269239,6,1,2,1,43,1,112,30,1
283721,6,1,2,1,60,1,112,30,1
291019,6,1,2,1,39,1,112,30,1
298456,6,1,2,1,22,1,112,30,1
308763,6,1,1,1,46,1,194,30,1
312504,6,1,1,1,46,1,125,30,1
320984,6,1,1,1,67,1,125,30,1
330328,6,1,2,1,64,1,113,30,1
331749,6,1,2,1,28,1,112,30,1
333700,6,1,2,1,55,1,112,30,1
348251,6,1,1,1,75,1,194,30,1
367977,6,1,1,1,58,1,125,30,1
374801,6,1,1,1,14,1,125,30,1
381329,6,1,1,1,22,1,125,30,1
381674,6,1,1,1,30,1,125,30,1
383836,6,1,1,1,21,1,125,30,1
389815,6,1,2,1,94,1,113,30,1
391813,6,1,2,1,31,1,112,30,1
398385,6,1,2,1,47,1,112,30,1
403559,6,1,1,1,69,1,194,30,1
410035,6,1,2,1,57,1,113,30,1
440499,6,1,2,1,48,1,112,30,1
446061,6,1,1,1,77,1,194,30,1
451966,6,1,2,1,264,1,113,30,1
453062,6,1,2,1,56,1,112,30,1
458222,6,1,1,1,67,1,194,30,1
