0,0,0,1,410000
0,0,1,1,410000
1000,1,iperf3 -c 10.0.0.2 -t 406 -i 0.1 -J --logfile sv-test-s.log &
0,5,1,1,30,90,2,1500,1,2000,82,2,4000,46
23811,2,0,2,1,2,1,0
42406,2,0,2,55,0,0,0
45860,2,0,2,26,0,0,0
58675,2,0,1,34,4,1,0
79224,2,0,2,12,2,1,0
123962,2,0,2,52,1,22,0
142472,2,0,2,22,0,0,0
190047,2,0,2,79,0,0,0
213668,2,0,2,64,0,0,0
224271,2,0,2,61,0,0,0
248088,2,0,2,20,1,22,0
271899,2,0,2,1,2,1,0
286364,2,0,2,16,0,0,0
290870,2,0,2,32,1,65,0
296699,2,0,2,36,0,0,0
315212,2,0,1,31,0,0,0
321447,2,0,1,36,2,5,0
328783,2,0,1,31,0,0,0
336433,2,0,1,27,3,4,0
348477,2,0,2,21,1,1,0
369738,2,0,2,66,1,22,0
378472,2,0,2,59,0,0,0
388746,2,0,2,56,4,4,0
393990,2,0,2,64,0,0,0
395679,2,0,2,17,3,1,0
23811,6,1,2,1,1,1,113,30,1
42406,6,1,2,1,55,1,112,30,1
45860,6,1,2,1,26,1,112,30,1
58675,6,1,1,1,34,1,194,30,1
79224,6,1,2,1,12,1,113,30,1
123962,6,1,2,1,52,1,112,30,1
142472,6,1,2,1,22,1,112,30,1
190047,6,1,2,1,79,1,112,30,1
213668,6,1,2,1,64,1,112,30,1
224271,6,1,2,1,61,1,112,30,1
248088,6,1,2,1,20,1,112,30,1
271899,6,1,2,1,1,1,112,30,1
286364,6,1,2,1,16,1,112,30,1
290870,6,1,2,1,32,1,112,30,1
296699,6,1,2,1,36,1,112,30,1
315212,6,1,1,1,31,1,194,30,1
321447,6,1,1,1,36,1,125,30,1
328783,6,1,1,1,31,1,125,30,1
336433,6,1,1,1,27,1,125,30,1
348477,6,1,2,1,21,1,113,30,1
369738,6,1,2,1,66,1,112,30,1
378472,6,1,2,1,59,1,112,30,1
388746,6,1,2,1,56,1,112,30,1
393990,6,1,2,1,64,1,112,30,1
395679,6,1,2,1,17,1,112,30,1
